SMILES,Molecule_id,Activity Value [nM],Molecules,MW,HBA,HBD,logP,TPSA,CSP3,NumRings,HetAtoms,RotBonds,Murcko_SMILES,Scaffold,Source
CC(C)(C)n1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c2sc(-c3ccc(C=O)s3)cc21,CHEMBL3330746,10000.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478270>,588.1363765159999,6,0,11.350299999999983,25.240000000000002,0.11428571428571428,7,6,6,c1ccc(N(c2ccccc2)c2ccc(-c3cc4[nH]c5cc(-c6cccs6)sc5c4s3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006527760>,ChEMBL
CC(C)(C)n1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c2sc(-c3ccc(C=C(C#N)C#N)s3)cc21,CHEMBL3330747,10000.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064782E0>,636.147609896,7,0,11.968359999999983,55.75,0.10526315789473684,7,7,6,c1ccc(N(c2ccccc2)c2ccc(-c3cc4[nH]c5cc(-c6cccs6)sc5c4s3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000260065277D0>,ChEMBL
CC(C)(C)n1c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c2sc(-c3ccc(/C=C(\C#N)C(N)=O)s3)cc21,CHEMBL3330748,10000.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478350>,654.15817458,7,1,10.93007999999999,75.05000000000001,0.10526315789473684,7,8,7,c1ccc(N(c2ccccc2)c2ccc(-c3cc4[nH]c5cc(-c6cccs6)sc5c4s3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006527840>,ChEMBL
COc1ccc(-c2ccc(-c3ccc(C=O)s3)s2)cc1,CHEMBL3330749,10000.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064783C0>,300.027871624,4,0,4.964700000000002,26.3,0.0625,3,4,4,c1ccc(-c2ccc(-c3cccs3)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000260065278B0>,ChEMBL
COc1ccc(-c2ccc(-c3ccc(C=C(C#N)C#N)s3)s2)cc1,CHEMBL3330750,1000.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478430>,348.039105004,5,0,5.582760000000003,56.809999999999995,0.05263157894736842,3,5,4,c1ccc(-c2ccc(-c3cccs3)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006527920>,ChEMBL
COc1ccc(-c2cc3c(s2)c2sc(-c4ccc(C=O)s4)cc2n3C(C)(C)C)cc1,CHEMBL3330751,380.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064784A0>,451.07344191199996,6,0,7.889100000000004,31.23,0.20833333333333334,5,6,4,c1ccc(-c2cc3[nH]c4cc(-c5cccs5)sc4c3s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006527990>,ChEMBL
COc1ccc(-c2cc3c(s2)c2sc(-c4ccc(C=C(C#N)C#N)s4)cc2n3C(C)(C)C)cc1,CHEMBL3330752,10000.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478510>,499.0846752920001,7,0,8.50716,61.739999999999995,0.18518518518518517,5,7,4,c1ccc(-c2cc3[nH]c4cc(-c5cccs5)sc4c3s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006527A00>,ChEMBL
COc1ccc(-c2cc3c(s2)c2sc(-c4ccc(/C=C(\C#N)C(N)=O)s4)cc2n3C(C)(C)C)cc1,CHEMBL3330753,550.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478580>,517.095239976,7,1,7.468880000000005,81.03999999999999,0.18518518518518517,5,8,5,c1ccc(-c2cc3[nH]c4cc(-c5cccs5)sc4c3s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006527A70>,ChEMBL
O=Cc1ccc(-c2ccc(-c3ccc4[nH]ccc4c3)s2)s1,CHEMBL3330754,10000.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064785F0>,309.0282059720001,3,1,5.437400000000002,32.86,0.0,4,4,3,c1csc(-c2ccc(-c3ccc4[nH]ccc4c3)s2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026006527AE0>,ChEMBL
CN(C)c1ccc2nc3ccc(N)cc3[s+]c2c1.[Cl-],CHEMBL3330735,3000.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478660>,291.059696128,3,1,0.3827999999999999,42.150000000000006,0.14285714285714285,3,5,1,c1ccc2[s+]c3ccccc3nc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026006527B50>,ChEMBL
CNc1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],CHEMBL3330736,3000.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064786D0>,305.075346192,3,1,0.8422999999999998,28.160000000000004,0.2,3,5,2,c1ccc2[s+]c3ccccc3nc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026006527BC0>,ChEMBL
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,CHEMBL164,3000.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478740>,318.03756727999996,8,6,1.6935999999999998,151.59,0.0,3,8,1,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026006527C30>,ChEMBL
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O)c(O)cc(O)c12,CHEMBL253570,3000.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064787B0>,318.03756727999996,8,6,1.6936000000000002,151.59,0.0,3,8,1,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026006527CA0>,ChEMBL
O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,CHEMBL3326698,100000.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478820>,455.22089178799996,5,2,5.232200000000004,84.22999999999999,0.32142857142857145,5,6,8,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026006527D10>,ChEMBL
O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,CHEMBL3326704,100000.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478890>,469.23654185199996,5,2,5.622300000000005,84.22999999999999,0.3448275862068966,5,6,9,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026006527D80>,ChEMBL
Cc1ccc2oc(=O)c(C(=O)NCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,CHEMBL3326707,5000.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478900>,483.2521919160001,5,2,5.930720000000005,84.23,0.36666666666666664,5,6,9,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026006527DF0>,ChEMBL
O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2cc(OC(F)(F)F)ccc2oc1=O,CHEMBL3326709,24200.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478970>,553.2188411,6,2,6.5209000000000055,93.46000000000001,0.36666666666666664,5,10,10,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026006527E60>,ChEMBL
COc1ccc2oc(=O)c(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,CHEMBL3327246,13400.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064789E0>,513.2627566,6,2,6.021000000000006,93.46,0.3870967741935484,5,7,11,O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026006527ED0>,ChEMBL
Cc1ccc2oc(=O)c(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1,CHEMBL3327247,6100.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478A50>,497.26784198000007,5,2,6.3208200000000065,84.23,0.3870967741935484,5,6,10,O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026006527F40>,ChEMBL
O=C1/C(=C/c2ccc(O)c(O)c2)Oc2c1ccc(O)c2O,CHEMBL3298066,2700.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478AC0>,286.04773804,6,4,2.1252000000000004,107.22000000000001,0.0,3,6,1,O=C1/C(=C/c2ccccc2)Oc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x000002600651C040>,ChEMBL
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CHEMBL151,6400.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478B30>,286.04773804,6,4,2.2824000000000004,111.13000000000001,0.0,3,6,1,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x000002600651C0B0>,ChEMBL
COc1c(-c2ccc(O)c(O)c2)oc2c(O)c(O)ccc2c1=O,CHEMBL3297746,5400.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478BA0>,316.058302724,7,4,2.2910000000000013,120.36000000000001,0.0625,3,7,2,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x000002600651C120>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC(=O)N6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL2206986,250.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478C10>,700.5026525159999,8,2,5.251600000000005,100.93,0.975609756097561,8,9,8,O=C(CN1CCO[C@@H](O[C@H]2CC[C@]34C[C@]35CCC3C(C[C@H]6OCCC[C@H]36)[C@@H]5CC[C@H]4C2)C1)N1CCC1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C190>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C(=O)C(C)C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL2206995,170.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478C80>,673.4917534839999,7,2,6.201900000000007,97.69000000000001,0.975,7,8,7,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CNCCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C200>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL2207065,270.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478CF0>,659.47610342,8,2,5.418100000000006,89.85000000000001,1.0,8,8,7,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(C7COC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C270>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL2207043,210.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478D60>,631.4811888,7,2,6.039200000000007,80.62,1.0,7,7,7,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CNCCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C2E0>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL2207042,250.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478DD0>,617.4655387360001,7,2,5.649100000000006,80.62,1.0,7,7,6,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CNCCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C350>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CNCCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL2207069,91.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478E40>,603.449888672,7,3,5.306900000000006,89.41000000000001,1.0,7,7,6,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CNCCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C3C0>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL2206994,100.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478EB0>,672.507737896,8,2,5.333300000000007,83.86000000000001,1.0,8,8,7,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(C7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C430>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCOC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL2207044,270.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478F20>,661.4917534839999,8,2,5.665700000000006,89.85000000000001,1.0,7,8,9,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CNCCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C4A0>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCN6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL2207050,110.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006478F90>,686.52338796,8,2,5.725000000000007,83.86000000000001,1.0,8,8,9,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(CCN7CCC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C510>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6(C)COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL2206992,400.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006479000>,673.4917534839999,8,2,5.8082000000000065,89.85000000000001,1.0,8,8,7,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(C7COC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C580>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CNC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL2206993,100.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006479070>,658.492087832,8,3,4.991100000000006,92.65,1.0,8,8,7,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(C7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C5F0>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL3403815,140.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064790E0>,686.52338796,8,2,5.580900000000007,83.86000000000001,1.0,8,8,8,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(CC7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C660>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL3403817,120.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006479150>,712.539038024,8,2,6.256000000000007,83.86000000000001,1.0,9,8,8,C1CC(N2CC(N3CCO[C@@H](O[C@H]4CC[C@]56C[C@]57CCC5C(C[C@H]8OCCC[C@H]58)[C@@H]7CC[C@H]6C4)C3)C2)C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C6D0>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL3403818,130.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064791C0>,714.51830258,9,2,5.102300000000006,93.09000000000002,1.0,9,9,8,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(C7CN(C8COC8)C7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C740>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CCOC)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL3403819,68.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006479230>,716.5339526439999,9,2,5.349900000000006,93.09000000000002,1.0,8,9,10,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(C7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C7B0>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(CC(C)(C)O)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL3403820,120.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064792A0>,730.549602708,9,3,5.474400000000006,104.09000000000002,1.0,8,9,9,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(C7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C820>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C(C)C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL3403822,110.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006479310>,714.554688088,8,2,6.359500000000008,83.86000000000001,1.0,8,8,9,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(CC7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C890>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL3403823,210.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006479380>,726.554688088,8,2,6.503600000000008,83.86000000000001,1.0,9,8,9,C1CC(N2CC(CN3CCO[C@@H](O[C@H]4CC[C@]56C[C@]57CCC5C(C[C@H]8OCCC[C@H]58)[C@@H]7CC[C@H]6C4)C3)C2)C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C900>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL3403824,170.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064793F0>,728.5339526439999,9,2,5.349900000000007,93.09000000000002,1.0,9,9,9,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(CC7CN(C8COC8)C7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C970>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CCOC)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL3403825,86.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006479460>,730.549602708,9,2,5.597500000000007,93.09000000000002,1.0,8,9,11,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(CC7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651C9E0>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CC(C)(C)O)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL3403826,86.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064794D0>,744.5652527719999,9,3,5.722000000000007,104.09000000000002,1.0,8,9,10,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(CC7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651CA50>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(CCO)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL3403827,120.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006479540>,716.5339526439999,9,3,4.943400000000007,104.09000000000002,1.0,8,9,10,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(CC7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651CAC0>,ChEMBL
CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C(C)C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,CHEMBL3403816,110.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064795B0>,700.539038024,8,2,6.111900000000007,83.86000000000001,1.0,8,8,8,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(C7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651CB30>,ChEMBL
O=C(Cc1ccccc1)NC(CSSCC(NC(=O)Cc1ccccc1)C(=O)O)C(=O)O,CHEMBL576840,1950.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006479620>,476.1075784879999,6,4,1.9920000000000002,132.8,0.2727272727272727,2,10,13,O=C(Cc1ccccc1)NCCSSCCNC(=O)Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000002600651CBA0>,ChEMBL
CNc1ccc(C(=O)NC(CCCCCNC(=O)OCc2ccccc2)C(=O)O)cc1,CHEMBL3400292,2750.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006479690>,427.21072102799997,5,4,3.398100000000002,116.76,0.34782608695652173,2,8,12,O=C(NCCCCCCNC(=O)c1ccccc1)OCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x000002600651CC10>,ChEMBL
C[C@]1(O)c2ccc3c(c2C(=O)c2occ([C@@H](O)CCO)c21)CCC3=O,CHEMBL3582126,95900.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006479700>,342.11033829599995,6,3,1.6245,107.97,0.3684210526315789,4,6,3,O=C1CCc2c1ccc1c2C(=O)c2occc2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651CC80>,ChEMBL
C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCCO)c21)CCC3=O,CHEMBL3582127,28000.0,<rdkit.Chem.rdchem.Mol object at 0x0000026006479770>,326.115423676,5,2,2.1336000000000004,87.74000000000001,0.3684210526315789,4,5,3,O=C1CCc2c1ccc1c2C(=O)c2occc2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651CCF0>,ChEMBL
C[C@]1(O)c2ccc3c(c2C(=O)c2occ(CCO)c21)CCC3=O,CHEMBL3582128,34300.0,<rdkit.Chem.rdchem.Mol object at 0x00000260064797E0>,312.099773612,5,2,1.7435000000000003,87.74000000000001,0.3333333333333333,4,5,2,O=C1CCc2c1ccc1c2C(=O)c2occc2C1,<rdkit.Chem.rdchem.Mol object at 0x000002600651CD60>,ChEMBL
