Molecule_id,Activity Value [nM],SMILES,Molecules,MW,HBA,HBD,logP,TPSA,CSP3,NumRings,HetAtoms,RotBonds,Murcko_SMILES,Scaffold,Source
73297139,123.0,COC1=C(C(=CC(=C1)/C=C\2/C(=O)N3C=C(N=C3S2)C4=CC(=CC=C4)C(F)(F)F)Cl)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DE880>,452.020925584,6,1,4.357100000000002,63.83,0.1,4,10,3,O=c1/c(=C/c2ccccc2)sc2nc(-c3ccccc3)cn12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E5FC30>,PubChem
73294880,10000.0,COC1=C(C(=CC(=C1)/C=C\2/C(=O)N3C=C(N=C3S2)C4=CC(=CC=C4)OC(F)(F)F)F)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DE8F0>,452.045390744,7,1,3.722600000000002,73.06,0.1,4,11,4,O=c1/c(=C/c2ccccc2)sc2nc(-c3ccccc3)cn12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E5FCA0>,PubChem
71450651,250.0,CCO[C@@H]([C@H]1C[C@H]([C@H]2[C@H](O1)[C@@H]([C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H](C6(C)C)O[C@H]7CN(CCO7)CC(=O)N8CCC8)C)C)O)C)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DE960>,700.502652516,8,2,5.251600000000007,100.93,0.975609756097561,8,9,8,O=C(CN1CCO[C@@H](O[C@H]2CC[C@]34C[C@]35CCC3C(C[C@H]6OCCC[C@H]36)[C@@H]5CC[C@H]4C2)C1)N1CCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E5FD10>,PubChem
71289591,110.0,CCO[C@@H]([C@H]1C[C@H]([C@H]2[C@H](O1)[C@@H]([C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H](C6(C)C)O[C@H]7CN(CCO7)CCN8CCC8)C)C)O)C)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DE9D0>,686.5233879600002,8,2,5.725000000000008,83.86,1.0,8,8,9,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(CCN7CCC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E5FD80>,PubChem
71288754,120.0,CCO[C@@H]([C@H]1C[C@H]([C@H]2[C@H](O1)[C@@H]([C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H](C6(C)C)O[C@H]7CN(CCO7)C8CN(C8)CC(C)(C)O)C)C)O)C)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DEA40>,730.5496027080002,9,3,5.474400000000008,104.09,1.0,8,9,9,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(C7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E5FDF0>,PubChem
44537956,2750.0,CNC1=CC=C(C=C1)C(=O)NC(CCCCCNC(=O)OCC2=CC=CC=C2)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DEAB0>,427.21072102799997,5,4,3.3981000000000012,116.76,0.34782608695652173,2,8,12,O=C(NCCCCCCNC(=O)c1ccccc1)OCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E5FE60>,PubChem
122179364,95900.0,C[C@@]1(C2=C(C3=C(C=C2)C(=O)CC3)C(=O)C4=C1C(=CO4)[C@H](CCO)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DEB20>,342.1103382959999,6,3,1.6245000000000007,107.97000000000001,0.3684210526315789,4,6,3,O=C1CCc2c1ccc1c2C(=O)c2occc2C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E5FED0>,PubChem
122179366,34300.0,C[C@@]1(C2=C(C3=C(C=C2)C(=O)CC3)C(=O)C4=C1C(=CO4)CCO)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DEB90>,312.0997736119999,5,2,1.7435,87.74000000000001,0.3333333333333333,4,5,2,O=C1CCc2c1ccc1c2C(=O)c2occc2C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E5FF40>,PubChem
122179371,43500.0,C[C@]12CC[C@@H](C3=COC(=C31)C(=O)C4=C2C[C@H]([C@]5([C@H]4CCC5=O)C)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DEC00>,342.1467238039999,5,2,2.607400000000002,87.74000000000001,0.6,5,5,0,O=C1C2=C(CCC3C(=O)CC[C@@H]23)C2CCCc3coc1c32,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58040>,PubChem
122181791,1600.0,CCN\1C2=C(C=CC(=C2)OC3=NO[N+](=C3C4=CC=CC=C4)[O-])S/C1=C\C=C\C5=[N+](C6=CC=CC=C6S5)CC.[I-],<rdkit.Chem.rdchem.Mol object at 0x000002607F8DEC70>,668.04128066,7,0,3.7802000000000024,69.32,0.13793103448275862,6,10,7,C(/C=C/c1[nH+]c2ccccc2s1)=C1\Nc2cc(Oc3no[nH+]c3-c3ccccc3)ccc2S1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E580B0>,PubChem
135995957,1300.0,C1=CC(=C(C(=C1)O)C2=CC(=NN2)C3=CC(=C(C=C3)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DECE0>,284.079706864,5,5,2.5661,109.60000000000001,0.0,3,6,2,c1ccc(-c2cc(-c3ccccc3)[nH]n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58120>,PubChem
5281792,71900.0,C1=CC(=C(C=C1C[C@H](C(=O)O)OC(=O)/C=C/C2=CC(=C(C=C2)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DED50>,360.0845174719999,7,5,1.7613000000000012,144.52,0.1111111111111111,2,8,6,O=C(/C=C/c1ccccc1)OCCc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58190>,PubChem
5319235,300000.0,CC1(C=CC2=C(O1)C=CC(=C2)C(=O)O)C,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DEDC0>,204.078644244,2,1,2.569,46.53,0.25,2,3,1,C1=Cc2ccccc2OC1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58200>,PubChem
127037726,300000.0,C[C@@H]1C[C@@]23C[C@@H]4[C@@](C[C@@]5(C4(C)C)C6=C(C7=C(C=C6)OC(C=CO7)(C)C)NC5=O)(CN2C1=O)NC3=O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DEE30>,477.226371092,5,2,2.8655999999999997,96.97,0.5925925925925926,8,8,0,O=C1CC[C@@]23C[C@H]4C[C@@]5(C[C@]4(CN12)NC3=O)C(=O)Nc1c5ccc2c1OC=CCO2,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58270>,PubChem
10529819,300000.0,CC1=CC[C@H]2[C@]([C@]13C[C@@]4(C(=O)C(=C(O4)C)C)C(=O)O3)(CC[C@@H]5[C@@]2([C@H](CC(=O)OC5(C)C)OC(=O)C)C)C,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DEEA0>,514.256668176,8,0,4.350100000000004,105.20000000000002,0.7241379310344828,5,8,1,O=C1CCC2[C@@H](CCC3[C@@H]2CC=C[C@@]32C[C@]3(OC=CC3=O)C(=O)O2)CO1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E582E0>,PubChem
127037767,27000.0,CC1=NN(C(=O)C1)C2=CC=CC(=C2)COCC3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DEF10>,294.136827816,3,0,3.5160000000000027,41.900000000000006,0.2222222222222222,3,4,5,O=C1CC=NN1c1cccc(COCc2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58350>,PubChem
127037769,14500.0,CC1=NN(C(=O)C1)C2=CC=C(C=C2)C3=CN=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DEF80>,251.105862036,3,0,2.861200000000001,45.56,0.13333333333333333,3,4,2,O=C1CC=NN1c1ccc(-c2cccnc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E583C0>,PubChem
127037770,19600.0,CC1=NN(C(=O)C1)C2=CC=C(C=C2)N3C4=CC=CC=C4C=C3C5=CC=CC=C5,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DEFF0>,365.152812228,3,0,5.410100000000004,37.6,0.08333333333333333,5,4,3,O=C1CC=NN1c1ccc(-n2c(-c3ccccc3)cc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58430>,PubChem
127042668,5600.0,CC1=NN(C(=O)C1)C2=CC=C(C=C2)C3=CC=CC=C3,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF060>,250.110613068,2,0,3.4662000000000015,32.67,0.125,3,3,2,O=C1CC=NN1c1ccc(-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E584A0>,PubChem
66591,50000.0,CC1=NN(C(=O)C1)C2=CC=C(C=C2)C,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF0D0>,188.094963004,2,0,2.10762,32.67,0.2727272727272727,2,3,1,O=C1CC=NN1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58510>,PubChem
127038099,4000.0,CC1=NN(C(=O)C1)C2=CC=C(C=C2)N(C3=CC=CC=C3)C4=CC=CC=C4,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF140>,341.152812228,3,0,5.269000000000005,35.910000000000004,0.09090909090909091,4,4,4,O=C1CC=NN1c1ccc(N(c2ccccc2)c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58580>,PubChem
10125236,50000.0,CC1=NN(C(=O)C1)C2=CC=C(C=C2)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF1B0>,242.066697568,2,0,2.8180000000000014,32.67,0.2727272727272727,2,6,1,O=C1CC=NN1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E585F0>,PubChem
127041690,16800.0,CC1=NN(C(=O)C1)C2=CC=CC(=C2)N3CCCC3,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF220>,243.137162164,3,0,2.399400000000001,35.910000000000004,0.42857142857142855,3,4,2,O=C1CC=NN1c1cccc(N2CCCC2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58660>,PubChem
3589846,50000.0,CC1=NN(C(=O)C1)C2=C(C=CC(=C2)C)C,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF290>,202.110613068,2,0,2.4160400000000006,32.67,0.3333333333333333,2,3,1,O=C1CC=NN1c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E586D0>,PubChem
5280343,15300.0,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF300>,302.04265265999993,7,5,1.9880000000000009,131.36,0.0,3,7,1,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58740>,PubChem
439533,33000.0,C1=CC(=C(C=C1[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF370>,304.05830272399993,7,5,1.1863000000000006,127.45000000000002,0.13333333333333333,3,7,1,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026006E587B0>,PubChem
5281670,30300.0,C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF3E0>,302.04265265999993,7,5,1.9880000000000009,131.36,0.0,3,7,1,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58820>,PubChem
5280863,75100.0,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF450>,286.04773803999996,6,4,2.282400000000001,111.13000000000001,0.0,3,6,1,O=c1cc(-c2ccccc2)oc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58890>,PubChem
57578199,410.0,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(S4)C5=CC=C(S5)/C=C(\C#N)/C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF4C0>,504.09661988,5,1,8.604980000000005,64.33,0.0,5,6,7,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4cccs4)s3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58900>,PubChem
102196384,10000.0,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(S4)C5=CC=C(S5)C=C(C#N)C#N,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF530>,485.1020396080001,5,0,9.043959999999998,50.82,0.0,5,5,6,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4cccs4)s3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58970>,PubChem
969516,11300.0,COC1=C(C=CC(=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC(=C(C=C2)O)OC)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF5A0>,368.1259883599999,6,2,3.3699000000000026,93.06000000000002,0.14285714285714285,2,6,8,O=C(/C=C/c1ccccc1)CC(=O)/C=C/c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E589E0>,PubChem
58660303,7100.0,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(S4)C5=CC=C(S5)C=O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF610>,437.090806228,4,0,8.425900000000002,20.310000000000002,0.0,5,4,6,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4cccs4)s3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58A50>,PubChem
118713188,10000.0,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=C(C=C3)C4=CC=C(C5=NSN=C45)C6=CC=C(S6)C=C(C#N)C#N,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF680>,537.108187608,7,0,8.987159999999998,76.6,0.0,6,7,6,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4cccs4)c4nsnc34)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58AC0>,PubChem
118713191,10000.0,CC(C)(C)N1C2=C(C3=C1C=C(S3)C4=CC=C(S4)C=C(C#N)C#N)SC(=C2)C5=CC=C(C=C5)N(C6=CC=CC=C6)C7=CC=CC=C7,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF6F0>,636.1476098960001,7,0,11.968359999999981,55.75,0.10526315789473684,7,7,6,c1ccc(N(c2ccccc2)c2ccc(-c3cc4[nH]c5cc(-c6cccs6)sc5c4s3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58B30>,PubChem
90277509,10000.0,COC1=CC=C(C=C1)C2=CC=C(S2)C3=CC=C(S3)C=O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF760>,300.02787162399994,4,0,4.964700000000002,26.3,0.0625,3,4,4,c1ccc(-c2ccc(-c3cccs3)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58BA0>,PubChem
118711805,100000.0,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCCCCNC(=O)C4=CC5=CC=CC=C5OC4=O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF7D0>,455.22089178799996,5,2,5.232200000000004,84.22999999999999,0.32142857142857145,5,6,8,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58C10>,PubChem
60172115,100.0,CCO[C@@H]([C@H]1C[C@H]([C@H]2[C@H](O1)[C@@H]([C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H](C6(C)C)O[C@H]7CN(CCO7)C8CN(C8)C)C)C)O)C)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF840>,672.5077378960001,8,2,5.3333000000000075,83.86,1.0,8,8,7,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(C7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58C80>,PubChem
71459716,400.0,CCO[C@@H]([C@H]1C[C@H]([C@H]2[C@H](O1)[C@@H]([C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H](C6(C)C)O[C@H]7CN(CCO7)C8(COC8)C)C)C)O)C)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF8B0>,673.4917534840001,8,2,5.808200000000008,89.85000000000001,1.0,8,8,7,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(C7COC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58CF0>,PubChem
58468753,250.0,CCO[C@@H]([C@H]1C[C@H]([C@H]2[C@H](O1)[C@@H]([C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H](C6(C)C)O[C@H]7CN(CCO7)C)C)C)O)C)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF920>,617.4655387360001,7,2,5.649100000000008,80.62,1.0,7,7,6,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CNCCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58D60>,PubChem
71288593,110.0,CCO[C@@H]([C@H]1C[C@H]([C@H]2[C@H](O1)[C@@H]([C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H](C6(C)C)O[C@H]7CN(CCO7)C8CN(C8)C(C)C)C)C)O)C)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DF990>,700.5390380240001,8,2,6.111900000000008,83.86,1.0,8,8,8,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(C7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58DD0>,PubChem
71288697,68.0,CCO[C@@H]([C@H]1C[C@H]([C@H]2[C@H](O1)[C@@H]([C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H](C6(C)C)O[C@H]7CN(CCO7)C8CN(C8)CCOC)C)C)O)C)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DFA00>,716.533952644,9,2,5.349900000000008,93.09,1.0,8,9,10,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(C7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58E40>,PubChem
71288715,110.0,CCO[C@@H]([C@H]1C[C@H]([C@H]2[C@H](O1)[C@@H]([C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H](C6(C)C)O[C@H]7CN(CCO7)CC8CN(C8)C(C)C)C)C)O)C)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DFA70>,714.5546880880001,8,2,6.359500000000009,83.86,1.0,8,8,9,C1CO[C@@H]2CC3C(CC[C@@]45C[C@@]46CC[C@H](O[C@H]4CN(CC7CNC7)CCO4)C[C@@H]6CC[C@@H]35)[C@H]2C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58EB0>,PubChem
71288636,210.0,CCO[C@@H]([C@H]1C[C@H]([C@H]2[C@H](O1)[C@@H]([C@@]3([C@@]2(CC[C@]45[C@H]3CC[C@@H]6[C@]4(C5)CC[C@@H](C6(C)C)O[C@H]7CN(CCO7)CC8CN(C8)C9CCC9)C)C)O)C)C(C)(C)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DFAE0>,726.5546880880001,8,2,6.5036000000000085,83.86,1.0,9,8,9,C1CC(N2CC(CN3CCO[C@@H](O[C@H]4CC[C@]56C[C@]57CCC5C(C[C@H]8OCCC[C@H]58)[C@@H]7CC[C@H]6C4)C3)C2)C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58F20>,PubChem
1935,12.21,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DFB50>,198.115698448,2,1,2.6958,38.91,0.3076923076923077,3,2,0,c1ccc2nc3c(cc2c1)CCCC3,<rdkit.Chem.rdchem.Mol object at 0x0000026006E58F90>,PubChem
127048346,25000.0,COC1=CC=CC(=C1)CNC2=NC3=CC=CC=C3C(=N2)N,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DFBC0>,280.132411132,5,2,2.8327,73.06,0.125,3,5,4,c1ccc(CNc2ncc3ccccc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E59000>,PubChem
127048347,2300.0,C1=CC=C2C(=C1)C(=NC(=N2)NCC3=CC=C(C=C3)C(F)(F)F)N,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DFC30>,318.10923107600007,4,2,3.842900000000001,63.83,0.125,3,7,3,c1ccc(CNc2ncc3ccccc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E59070>,PubChem
127048349,1700.0,C1=CC=C2C(=C1)C(=NC(=N2)NCC3=CC=C(C=C3)Br)N,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DFCA0>,328.03235851600004,4,2,3.5866000000000007,63.83,0.06666666666666667,3,5,3,c1ccc(CNc2ncc3ccccc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E590E0>,PubChem
127048350,11300.0,C1=CC=C2C(=C1)C(=NC(=N2)NCC3=CC(=CC=C3)F)N,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DFD10>,268.112424636,4,2,2.9631999999999996,63.83,0.06666666666666667,3,5,3,c1ccc(CNc2ncc3ccccc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E59150>,PubChem
70283950,13600.0,C1CCC(CC1)CNC2=NC(=NC3=CC=CC=C32)N,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DFD80>,256.16879664,4,2,3.2042,63.83,0.4666666666666667,3,4,3,c1ccc2c(NCC3CCCCC3)ncnc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E591C0>,PubChem
80777722,3900.0,CC1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)N,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DFDF0>,264.137496512,4,2,3.1325200000000004,63.83,0.125,3,4,3,c1ccc(CNc2ncnc3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E59230>,PubChem
127050925,3500.0,C1=CC=C2C(=C1)C(=NC(=N2)N)NCC3=CC(=CC=C3)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DFE60>,318.109231076,4,2,3.842900000000001,63.83,0.125,3,7,3,c1ccc(CNc2ncnc3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E592A0>,PubChem
80793928,580.0,C1=CC=C2C(=C1)C(=NC(=N2)N)NCC3=CC(=CC=C3)Br,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DFED0>,328.03235851600004,4,2,3.5866000000000007,63.83,0.06666666666666667,3,5,3,c1ccc(CNc2ncnc3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E59310>,PubChem
57342788,7800.0,C1=CC=C(C=C1)CCNC2=NC(=NC3=CC=CC=C32)N,<rdkit.Chem.rdchem.Mol object at 0x000002607F8DFF40>,264.137496512,4,2,2.8666,63.83,0.125,3,4,4,c1ccc(CCNc2ncnc3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E59380>,PubChem
127051778,25000.0,CC(C)NC1=NC2=CC=CC=C2C(=N1)N,<rdkit.Chem.rdchem.Mol object at 0x000002607F918040>,202.12184644799999,4,2,2.0322999999999998,63.83,0.2727272727272727,2,4,2,c1ccc2ncncc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E593F0>,PubChem
127052081,25000.0,C1CCC(CC1)CNC2=NC3=CC=CC=C3C(=N2)N,<rdkit.Chem.rdchem.Mol object at 0x000002607F9180B0>,256.16879664,4,2,3.2042,63.83,0.4666666666666667,3,4,3,c1ccc2nc(NCC3CCCCC3)ncc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E59460>,PubChem
127049292,13800.0,C1=CC=C2C(=C1)C(=NC(=N2)NCC3=CC(=CC=C3)C(F)(F)F)N,<rdkit.Chem.rdchem.Mol object at 0x000002607F918120>,318.10923107600007,4,2,3.8429,63.83,0.125,3,7,3,c1ccc(CNc2ncc3ccccc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E594D0>,PubChem
80773548,25000.0,C1=CC=C2C(=C1)C(=NC(=N2)N)NCC3=CC(=CC=C3)F,<rdkit.Chem.rdchem.Mol object at 0x000002607F918190>,268.112424636,4,2,2.9632000000000005,63.83,0.06666666666666667,3,5,3,c1ccc(CNc2ncnc3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E59540>,PubChem
52108104,22500.0,CC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3C(=N2)N,<rdkit.Chem.rdchem.Mol object at 0x000002607F918200>,264.137496512,4,2,3.1325200000000004,63.83,0.125,3,4,3,c1ccc(CNc2ncc3ccccc3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E595B0>,PubChem
57342784,25000.0,C1=CC=C(C=C1)CNC2=NC(=NC3=CC=CC=C32)N,<rdkit.Chem.rdchem.Mol object at 0x000002607F918270>,250.12184644799999,4,2,2.8241000000000005,63.83,0.06666666666666667,3,4,3,c1ccc(CNc2ncnc3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E59620>,PubChem
5281292,2700.0,C1=CC(=C(C=C1/C=C\2/C(=O)C3=C(O2)C(=C(C=C3)O)O)O)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F9182E0>,286.04773803999996,6,4,2.1252000000000013,107.22000000000001,0.0,3,6,1,O=C1/C(=C/c2ccccc2)Oc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026006E59690>,PubChem
122179365,28000.0,C[C@@]1(C2=C(C3=C(C=C2)C(=O)CC3)C(=O)C4=C1C(=CO4)CCCO)O,<rdkit.Chem.rdchem.Mol object at 0x000002607F918350>,326.1154236759999,5,2,2.1336000000000004,87.74000000000001,0.3684210526315789,4,5,3,O=C1CCc2c1ccc1c2C(=O)c2occc2C1,<rdkit.Chem.rdchem.Mol object at 0x0000026006E59700>,PubChem
